measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,4624,Greater London,3,Both,22,All ages,294,All causes,379,Treated heart failure,3,Rate,2019,241.95233752845343,293.5723845630747,201.2690855022101
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,192,Anemia,1,Number,2019,21017.99405324638,28009.96034476797,14996.954897977974
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,192,Anemia,2,Percent,2019,0.07717507861731819,0.1026402939027141,0.055116826700384626
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,192,Anemia,3,Rate,2019,7224.784574322864,9628.222793935842,5155.095587820457
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,193,Epilepsy,1,Number,2019,2117.3594557202277,2884.1457366735217,1145.927273956287
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,193,Epilepsy,2,Percent,2019,0.007775033384582375,0.010624242829930396,0.004209281507741271
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,193,Epilepsy,3,Rate,2019,727.8271130551279,991.4043926184974,393.904274175797
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,194,Guillain-Barré syndrome,1,Number,2019,4.786109830491678,6.227606910926438,3.612640928335021
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,194,Guillain-Barré syndrome,2,Percent,2019,1.757471030134028e-05,2.2895896628522666e-05,1.3272440856468016e-05
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,194,Guillain-Barré syndrome,3,Rate,2019,1.6451908962744417,2.1406951696257757,1.2418193851173385
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,195,Hearing loss,1,Number,2019,40395.3361453749,42369.02993041942,38459.68303958017
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,195,Hearing loss,2,Percent,2019,0.1483354681810103,0.15583091763324836,0.1413161081077287
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,195,Hearing loss,3,Rate,2019,13885.606814728995,14564.049884819411,13220.239955048788
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,196,Heart failure,1,Number,2019,1619.0817524399067,1929.3672898280777,1374.8025810598092
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,196,Heart failure,2,Percent,2019,0.005945451474483855,0.007088789542170191,0.005041770587082391
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,196,Heart failure,3,Rate,2019,556.5477295293413,663.2061555655446,472.5785179697488
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,236,Borderline intellectual disability,1,Number,2019,539.8702815835427,675.6464990160636,431.3055104603435
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,236,Borderline intellectual disability,2,Percent,2019,0.001982455403953375,0.0024791761698414235,0.001584591995772
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,236,Borderline intellectual disability,3,Rate,2019,185.57653373765552,232.24863378589347,148.25817301594662
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,379,Treated heart failure,1,Number,2019,596.447408999258,720.6007102642164,497.1212531694076
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,379,Treated heart failure,2,Percent,2019,0.002190222117312582,0.0026507122284333594,0.0018244632258612279
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,379,Treated heart failure,3,Rate,2019,205.0245151376419,247.70132119049094,170.8818621019469
5,Prevalence,44737,Havering,3,Both,22,All ages,294,All causes,223,Moderate intellectual disability,1,Number,2019,551.4445313244153,646.3290563068588,473.49038136515725
5,Prevalence,44737,Havering,3,Both,22,All ages,294,All causes,223,Moderate intellectual disability,2,Percent,2019,0.002285963495570218,0.002683047436526951,0.001958365548336011
5,Prevalence,44737,Havering,3,Both,22,All ages,294,All causes,223,Moderate intellectual disability,3,Rate,2019,213.93139991043446,250.74159224397476,183.68930032961367
5,Prevalence,44737,Havering,3,Both,22,All ages,294,All causes,224,Severe intellectual disability,1,Number,2019,381.75710022025635,456.31389825743594,319.28835170242775
5,Prevalence,44737,Havering,3,Both,22,All ages,294,All causes,224,Severe intellectual disability,2,Percent,2019,0.0015825462160901336,0.00189002619057628,0.0013235533059264926
5,Prevalence,44737,Havering,3,Both,22,All ages,294,All causes,224,Severe intellectual disability,3,Rate,2019,148.1016244366762,177.02573061762936,123.8670440538128
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,200,Blindness and vision loss,1,Number,2019,5802.462909166015,6363.9393190697465,5247.912117938418
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,200,Blindness and vision loss,2,Percent,2019,0.03943368818499037,0.04322680126169033,0.035689738090820475
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,200,Blindness and vision loss,3,Rate,2019,3731.9781802228094,4093.1037476366887,3375.30697265379
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,205,Mild anemia,1,Number,2019,7130.489833802555,9726.528931552544,4982.33147539998
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,205,Mild anemia,2,Percent,2019,0.04845614369638843,0.0661973396906018,0.03383943223290121
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,205,Mild anemia,3,Rate,2019,4586.127113714969,6255.825209070958,3204.4930995521936
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,206,Moderate anemia,1,Number,2019,1996.491323942086,3013.811613714862,1264.5349717492159
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,206,Moderate anemia,2,Percent,2019,0.013566522088202729,0.02044352711201339,0.008600175169065053
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,206,Moderate anemia,3,Rate,2019,1284.0861156020594,1938.397428429672,813.3127254018123
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,207,Severe anemia,1,Number,2019,72.16057002634355,129.0313110077248,36.44234868201057
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,207,Severe anemia,2,Percent,2019,0.0004903458357384813,0.0008738437445969766,0.00024821234779589944
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,207,Severe anemia,3,Rate,2019,46.4116146930202,82.98924866640535,23.438676342505463
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,208,Treated epilepsy,1,Number,2019,301.0280063745417,629.5279971914127,44.31948691036512
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,208,Treated epilepsy,2,Percent,2019,0.0020458333162589053,0.004272223862089444,0.00030101704940800606
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,208,Treated epilepsy,3,Rate,2019,193.61260364992705,404.8944019351593,28.50502634784197
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,209,Moderate epilepsy,1,Number,2019,312.0157118927617,591.3337929791636,178.22551231487344
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,209,Moderate epilepsy,2,Percent,2019,0.0021203955493222407,0.004013167439209329,0.0012113903051960552
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,209,Moderate epilepsy,3,Rate,2019,200.67958156717225,380.32898222245063,114.62955188691392
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,210,Severe epilepsy,1,Number,2019,318.07554822337676,719.2352597096822,151.7777401741072
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,210,Severe epilepsy,2,Percent,2019,0.0021616270267743013,0.004902982503710929,0.001031190061725314
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,210,Severe epilepsy,3,Rate,2019,204.57709497063615,462.5915473657399,97.61910130929346
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,211,Mild hearing loss,1,Number,2019,19408.739186132017,20483.571667367556,18410.192721158684
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,211,Mild hearing loss,2,Percent,2019,0.13190246319177973,0.1392145423462669,0.12495959319731181
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,211,Mild hearing loss,3,Rate,2019,12483.145912722573,13174.447422126332,11840.909387034088
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,212,Moderate hearing loss,1,Number,2019,6769.672213785067,7597.673492778764,5945.398176749654
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,212,Moderate hearing loss,2,Percent,2019,0.04600678236052111,0.051639833130451784,0.04039961895814919
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,212,Moderate hearing loss,3,Rate,2019,4354.059540681791,4886.606280708293,3823.9100560756992
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,213,Moderately severe hearing loss,1,Number,2019,1348.8175332903293,1677.7449170867205,1082.4988244004678
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,213,Moderately severe hearing loss,2,Percent,2019,0.009166472127321463,0.011406994731330842,0.007333198281826129
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,213,Moderately severe hearing loss,3,Rate,2019,867.5208583220328,1079.0775435473317,696.23228205349
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,214,Severe hearing loss,1,Number,2019,68.9335777836552,107.75435238785711,41.6455362071304
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,214,Severe hearing loss,2,Percent,2019,0.00046846361558920013,0.0007332479102963713,0.00028404170050946073
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,214,Severe hearing loss,3,Rate,2019,44.33610558146052,69.30451744900877,26.785217736278142
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,215,Profound hearing loss,1,Number,2019,293.1239514503944,366.5596458285485,232.03683388261678
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,215,Profound hearing loss,2,Percent,2019,0.001992056353410076,0.002490008750118033,0.0015787294676099586
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,215,Profound hearing loss,3,Rate,2019,188.52894159573216,235.7606798005306,149.23945479944032
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,216,Complete hearing loss,1,Number,2019,344.6725986735295,424.2124618930243,280.69167321804014
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,216,Complete hearing loss,2,Percent,2019,0.0023423679035931575,0.00288215584554706,0.001909308549629162
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,216,Complete hearing loss,3,Rate,2019,221.6835570871725,272.8413220983281,180.5328558266508
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,217,Mild heart failure,1,Number,2019,167.92547867556476,224.78393357125123,118.16056513725582
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,217,Mild heart failure,2,Percent,2019,0.0011412314684957985,0.0015297153704477528,0.0008011249991994588
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,217,Mild heart failure,3,Rate,2019,108.00486485328568,144.57459676776048,75.99749584929538
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,218,Moderate heart failure,1,Number,2019,109.21273089578186,148.8507165943354,77.66037507515512
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,218,Moderate heart failure,2,Percent,2019,0.0007422233464872936,0.0010079352538036731,0.0005258487921370118
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,218,Moderate heart failure,3,Rate,2019,70.24250479253551,95.73652346197105,49.948931994130554
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,219,Severe heart failure,1,Number,2019,293.81528668558053,363.759125878081,238.1548757054448
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,219,Severe heart failure,2,Percent,2019,0.001996773232710507,0.002477004307665019,0.0016185415102902237
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,219,Severe heart failure,3,Rate,2019,188.97358864532526,233.95946546930008,153.174404310693
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,220,Primary infertility,1,Number,2019,1502.9083013960105,2647.0621340281764,818.6164196280282
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,220,Primary infertility,2,Percent,2019,0.010213642321063941,0.017948736764506416,0.00556927628481175
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,220,Primary infertility,3,Rate,2019,966.6276330393276,1702.5146529212457,526.5106669097214
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,221,Secondary infertility,1,Number,2019,2928.1783805729774,5535.871245510543,1308.9439961821565
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,221,Secondary infertility,2,Percent,2019,0.019898161540561288,0.0376338762227188,0.008939441522397909
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,221,Secondary infertility,3,Rate,2019,1883.3205821679564,3560.5140472561206,841.8753397232085
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,222,Mild intellectual disability,1,Number,2019,605.7203730995701,869.5583179011128,413.21957865640405
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,222,Mild intellectual disability,2,Percent,2019,0.004116436076035353,0.005910335193730878,0.0028079144862653586
5,Prevalence,44728,Kensington and Chelsea,3,Both,22,All ages,294,All causes,222,Mild intellectual disability,3,Rate,2019,389.5820190686787,559.2750388308175,265.77101402070167
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,197,Developmental intellectual disability,1,Number,2019,2838.3123711647672,3201.8678370420507,2508.8320194363187
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,197,Developmental intellectual disability,2,Percent,2019,0.010422425288582983,0.011739146395710623,0.009227559327849771
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,197,Developmental intellectual disability,3,Rate,2019,975.649502247986,1100.619083794483,862.392996575767
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,198,Infertility,1,Number,2019,9277.604841669894,15320.484406046378,5279.400911266683
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,198,Infertility,2,Percent,2019,0.03406529150352247,0.05606371572125562,0.01934219464729922
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,198,Infertility,3,Rate,2019,3189.110063355771,5266.306533703745,1814.7561641113991
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,199,Pelvic inflammatory disease,1,Number,2019,80.95431069636537,108.32285775675903,59.35030707612986
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,199,Pelvic inflammatory disease,2,Percent,2019,0.00029727703467227653,0.000398577418020448,0.00021789117816017477
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,199,Pelvic inflammatory disease,3,Rate,2019,27.827463156680388,37.235204738614094,20.401242000480913
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,200,Blindness and vision loss,1,Number,2019,8457.68899535455,9243.870192224558,7633.74923794364
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,200,Blindness and vision loss,2,Percent,2019,0.03105752671349143,0.03397668092687297,0.02800017849534968
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,200,Blindness and vision loss,3,Rate,2019,2907.269877099414,3177.514019779233,2624.04650029033
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,205,Mild anemia,1,Number,2019,15812.704943953433,21324.53476325658,11109.79427378173
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,205,Mild anemia,2,Percent,2019,0.05806315520026874,0.07840360382634441,0.04078811060060813
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,205,Mild anemia,3,Rate,2019,5435.503810114931,7330.155742830812,3818.912027940225
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,206,Moderate anemia,1,Number,2019,5009.6014826227165,7230.074076750726,3172.2645585275955
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,206,Moderate anemia,2,Percent,2019,0.018393440695586533,0.02644071863602477,0.011664698647068112
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,206,Moderate anemia,3,Rate,2019,1722.0145473191458,2485.2860614855913,1090.4431693176407
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,207,Severe anemia,1,Number,2019,195.687626670227,358.92644194470915,102.55950748953423
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,207,Severe anemia,2,Percent,2019,0.0007184827214629095,0.0013170676077691932,0.0003766804418020295
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,207,Severe anemia,3,Rate,2019,67.26621688878707,123.37838779996198,35.254094457510284
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,208,Treated epilepsy,1,Number,2019,628.5632644648997,1409.3834487238855,84.70678875347056
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,208,Treated epilepsy,2,Percent,2019,0.0023081311599681556,0.005181435148887628,0.00031172338621031224
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,208,Treated epilepsy,3,Rate,2019,216.06410990446562,484.4654429842476,29.117350550966293
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,209,Moderate epilepsy,1,Number,2019,742.5272902253087,1366.149121544096,419.49608711497723
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,209,Moderate epilepsy,2,Percent,2019,0.0027266467235151407,0.005020130220883892,0.001541434043495808
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,209,Moderate epilepsy,3,Rate,2019,255.23842564818722,469.6039533816504,144.19876851706331
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,210,Severe epilepsy,1,Number,2019,746.2689010300196,1602.3803945416075,362.33072823502044
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,210,Severe epilepsy,2,Percent,2019,0.002740255501099078,0.005871789709628952,0.001330670333026546
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,210,Severe epilepsy,3,Rate,2019,256.52457750247515,550.8067576455263,124.54858677397017
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,211,Mild hearing loss,1,Number,2019,29751.52065731021,31395.745058134282,28153.320476573605
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,211,Mild hearing loss,2,Percent,2019,0.10925062762594638,0.11527139157978503,0.10339475147026828
5,Prevalence,44756,Hackney,3,Both,22,All ages,294,All causes,211,Mild hearing loss,3,Rate,2019,10226.871649265815,10792.061983686153,9677.501810107333
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,205,Mild anemia,1,Number,2019,21511.404315829193,28012.56290750275,15532.810204421607
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,205,Mild anemia,2,Percent,2019,0.057970711274839826,0.07559927091589248,0.04184602277642005
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,205,Mild anemia,3,Rate,2019,5387.243277944885,7015.371428373217,3889.9844070053905
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,206,Moderate anemia,1,Number,2019,7170.851560497798,10449.905225684015,4611.158205819491
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,206,Moderate anemia,2,Percent,2019,0.019321910628530663,0.028157837649775128,0.012462254146033027
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,206,Moderate anemia,3,Rate,2019,1795.8437905425635,2617.0388904271454,1154.8028516930367
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,207,Severe anemia,1,Number,2019,286.3960019205556,540.5155648568248,148.82411611136854
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,207,Severe anemia,2,Percent,2019,0.0007716854136783281,0.0014551396569894449,0.0004008516060287851
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,207,Severe anemia,3,Rate,2019,71.72404523313568,135.36488834700552,37.27100784987288
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,208,Treated epilepsy,1,Number,2019,718.5757401816844,1542.7264380498443,123.17559362529592
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,208,Treated epilepsy,2,Percent,2019,0.001936601771741369,0.004159796595139708,0.00033354597962434636
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,208,Treated epilepsy,3,Rate,2019,179.95767589842868,386.3551868148464,30.847678702057237
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,209,Moderate epilepsy,1,Number,2019,912.9474602599219,1669.4171944446557,534.9211837628663
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,209,Moderate epilepsy,2,Percent,2019,0.0024603121479797848,0.004488347924017553,0.001443791166795863
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,209,Moderate epilepsy,3,Rate,2019,228.63547150117972,418.08319098161627,133.9638504835448
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,210,Severe epilepsy,1,Number,2019,917.6246236061735,1811.7727392683325,467.99043661172743
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,210,Severe epilepsy,2,Percent,2019,0.0024730320008129027,0.00486572498240937,0.001261777088516033
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,210,Severe epilepsy,3,Rate,2019,229.80680445680653,453.7342317351578,117.2019407363288
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,211,Mild hearing loss,1,Number,2019,46649.308467813156,49016.89798104551,44320.71046918964
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,211,Mild hearing loss,2,Percent,2019,0.12572537971593153,0.13216189524858557,0.1192481531258103
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,211,Mild hearing loss,3,Rate,2019,11682.694898681077,12275.626001775458,11099.528698513968
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,212,Moderate hearing loss,1,Number,2019,17035.138938825632,19108.86951879373,15038.573702683945
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,212,Moderate hearing loss,2,Percent,2019,0.045911585662100324,0.05157831629750764,0.04056487106320652
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,212,Moderate hearing loss,3,Rate,2019,4266.222529670679,4785.5605962692025,3766.209490565279
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,213,Moderately severe hearing loss,1,Number,2019,3425.4281065489845,4133.627984814092,2805.778642188256
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,213,Moderately severe hearing loss,2,Percent,2019,0.00923172378039164,0.01113130003710893,0.007540505562052159
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,213,Moderately severe hearing loss,3,Rate,2019,857.8526194828842,1035.211799646572,702.6697052226998
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,214,Severe hearing loss,1,Number,2019,171.7784601207255,264.68485522487487,108.39909621597792
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,214,Severe hearing loss,2,Percent,2019,0.00046295309864526724,0.0007161204529540764,0.00029304103983942344
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,214,Severe hearing loss,3,Rate,2019,43.01961606012567,66.28677914973483,27.147102711240063
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,215,Profound hearing loss,1,Number,2019,732.4993926203172,912.2193393497346,582.1831842045167
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,215,Profound hearing loss,2,Percent,2019,0.001974137614583148,0.0024582203660196023,0.0015757451750679358
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,215,Profound hearing loss,3,Rate,2019,183.444668281779,228.45312336521673,145.79998588611136
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,216,Complete hearing loss,1,Number,2019,917.275906564675,1123.3193639141975,744.237471928429
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,216,Complete hearing loss,2,Percent,2019,0.002472129394467343,0.0030272874950136217,0.0020032143926738653
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,216,Complete hearing loss,3,Rate,2019,229.71947294138639,281.32029891600394,186.384313128772
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,217,Mild heart failure,1,Number,2019,514.0711343530754,692.6742198793623,359.59969490988976
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,217,Mild heart failure,2,Percent,2019,0.0013854685835534204,0.0018649179742403126,0.0009696020771977936
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,217,Mild heart failure,3,Rate,2019,128.74223468949546,173.47098683394213,90.0569303013289
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,218,Moderate heart failure,1,Number,2019,334.38218635849853,459.9638711928372,237.62908431187614
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,218,Moderate heart failure,2,Percent,2019,0.0009012127548807294,0.0012401700010213435,0.0006403631432506648
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,218,Moderate heart failure,3,Rate,2019,83.74154282427642,115.19179486379355,59.51102346959942
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,219,Severe heart failure,1,Number,2019,899.4390977269937,1102.2541555659866,728.1846196234823
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,219,Severe heart failure,2,Percent,2019,0.002424079684164391,0.002968161297714338,0.0019647147354764105
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,219,Severe heart failure,3,Rate,2019,225.25248291600354,276.04479944575775,182.36409113852145
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,224,Severe intellectual disability,1,Number,2019,726.460359268892,858.5676119797216,611.24443228634
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,224,Severe intellectual disability,2,Percent,2019,0.0019578649331051566,0.0023001349300972,0.0016502436323457713
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,224,Severe intellectual disability,3,Rate,2019,181.9322732121642,215.01676638077063,153.07798647960524
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,225,Profound intellectual disability,1,Number,2019,176.01071938472285,210.0802090518853,147.80683671347487
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,225,Profound intellectual disability,2,Percent,2019,0.0004743672542234539,0.0005657403473893643,0.0003980155001220835
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,225,Profound intellectual disability,3,Rate,2019,44.079528743451135,52.611776406025875,37.01624384108793
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,226,Moderate pelvic inflammatory disease,1,Number,2019,92.29426252222255,122.19407490525282,68.00294375837254
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,226,Moderate pelvic inflammatory disease,2,Percent,2019,0.0002487457719521268,0.00032935384798853714,0.0001832077600109828
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,226,Moderate pelvic inflammatory disease,3,Rate,2019,23.113862677940105,30.601870476378625,17.030427036006138
5,Prevalence,44742,Croydon,3,Both,22,All ages,294,All causes,227,Severe pelvic inflammatory disease,1,Number,2019,11.427489738444113,15.509033741812445,8.07513507389437
